idtweets	id	fecha	place_name	place	id_busqueda	contexto_reducido	results	match	random_sample	valid_match
746887876596609e3	2372107	2016-06-26T02:08:40Z	Córdoba	00f84d414936f28e	1372	porque ver que todo el mundo sale me angustia	0	FALSE	FALSE	NA
746888029877453e3	2372629	2016-06-26T02:09:17Z	Rosario	0079bbc151fa56d2	1373	todo el mundo te puede abrazar y	1	elmundo_3sg_pos	FALSE	NA
74688810800477e4	2372916	2016-06-26T02:09:36Z	Zulia	01d677e97eae46b3	1374	no todo el mundo tiene buen gusto	1	elmundo_3sg_pos	FALSE	NA
746888392743363e3	2373833	2016-06-26T02:10:44Z	Heredia	012c447f4ce72363	1375	comido ahí y todo el mundo solo me dice que	0	FALSE	FALSE	NA
746888531256181e3	2374300	2016-06-26T02:11:17Z	Córdoba	00f84d414936f28e	1376	la mañana y todo el mundo bailaaando	0	FALSE	FALSE	NA
746888805752385e3	2375249	2016-06-26T02:12:22Z	Canelones	009b71fa17159ccc	1377	no salgo sale todo el mundo	1	elmundo_3sg_ant	FALSE	NA
746890027737711e3	2379471	2016-06-26T02:17:13Z	La Plata	0177894212b08f73	1378	todo el mundo se puede llenar la	1	elmundo_3sg_pos	FALSE	NA
746890924005921e3	2382443	2016-06-26T02:20:47Z	Córdoba	0b79f7e718cb54b9	1379	todo el mundo sale	1	elmundo_3sg_pos	FALSE	NA
746890968268444e3	2382592	2016-06-26T02:20:58Z	Ortíz	47e9562311a41734	1380	de nadie eso todo el mundo comenta	0	FALSE	FALSE	NA
746891116696511e3	2383090	2016-06-26T02:21:33Z	Goya	00980b8527832b2e	1381	todo el mundo https	0	FALSE	FALSE	NA
746891344308756e3	2383801	2016-06-26T02:22:27Z	Arrasate	0f36f04bd7c2ff62	1382	el que pasa todo el mundo de ti	1	elmundo_3sg_ant	FALSE	NA
746892607821877e3	2387799	2016-06-26T02:27:28Z	San Luis	056f095744ceb021	1383	todo el mundo me va a invitar	1	elmundo_3sg_pos	FALSE	NA
74689315078715e4	2389593	2016-06-26T02:29:38Z	Bogotá, D.C.	0161be1b3f98d6c3	1384	todo el mundo en fiesta	0	FALSE	FALSE	NA
746893281074753e3	2389991	2016-06-26T02:30:09Z	Galapagos	0106b6b20825563b	1385	una final que todo el mundo queria	0	FALSE	FALSE	NA
746893452231664e3	2390516	2016-06-26T02:30:50Z	Bogotá, D.C.	0161be1b3f98d6c3	1386	todo el mundo pa	0	FALSE	FALSE	NA
746894013958099e3	2392233	2016-06-26T02:33:04Z	Calleria	00bf27cc533bce39	1387	todo el mundo	0	FALSE	FALSE	NA
746894141607404e3	2392647	2016-06-26T02:33:34Z	Ixtapaluca	c3d7f4d28a5f13fd	1388	para méxico y todo el mundo	0	FALSE	FALSE	NA
746894989590995e3	2395495	2016-06-26T02:36:56Z	Mogán	8fca3532ee1f015f	1389	todo el mundo se concoce	1	elmundo_3sg_pos	FALSE	NA
746896251841552e3	2399626	2016-06-26T02:41:57Z	Huelva	935d946682cab2e1	1390	todo el mundo da asco	1	elmundo_3sg_pos	FALSE	NA
746897535717904e3	2403681	2016-06-26T02:47:03Z	Benito Juárez	6eb95eddb81a6b4b	1391	todo el mundo habla como si fuera	1	elmundo_3sg_pos	FALSE	NA
746898304273949e3	2406159	2016-06-26T02:50:07Z	Bogotá, D.C.	0161be1b3f98d6c3	1392	no todo el mundo quiere joder a los	1	elmundo_3sg_pos	FALSE	NA
746899606475244e3	2410181	2016-06-26T02:55:17Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1393	increible todo el mundo me dice lo contrario	1	elmundo_3sg_pos	FALSE	NA
74689967909963e4	2410402	2016-06-26T02:55:34Z	Mérida	01cb69a764a68d10	1394	todo el mundo esta pasandola chevere	0	FALSE	FALSE	NA
7.4690064071511194e+17	2413442	2016-06-26T02:59:24Z	La Plata	0177894212b08f73	1395	es esperar que todo el mundo espere al arrepentido	0	FALSE	FALSE	NA
746901783197393e3	2417483	2016-06-26T03:03:56Z	Venezuela	043383f8b2b79918	1396	todo el mundo de rumba menos yo	0	FALSE	FALSE	NA
746902762227634e3	2420687	2016-06-26T03:07:49Z	Luquillo	009144fe08e51a4c	1397	todo el mundo te invita para salir	1	elmundo_3sg_pos	FALSE	NA
7.4690329388083994e+17	2422326	2016-06-26T03:09:56Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1398	vos y que todo el mundo si	0	FALSE	FALSE	NA
746904196482474e3	2425099	2016-06-26T03:13:31Z	Canelones	009b71fa17159ccc	1399	todo el mundo me ve y me	1	elmundo_3sg_pos	FALSE	NA
746904496584987e3	2426042	2016-06-26T03:14:43Z	Soriano	0077cc1035dbc780	1400	aprox todo el mundo me ha dicho q	0	FALSE	FALSE	NA
746904842120106e3	2427186	2016-06-26T03:16:05Z	Florencio Varela	011a16c56feb41c3	1401	todo el mundo sabe que los verdaderos	1	elmundo_3sg_pos	FALSE	NA
746905242256675e3	2428417	2016-06-26T03:17:41Z	Bogotá, D.C.	0161be1b3f98d6c3	1402	todo el mundo ha sido tan generoso	0	FALSE	FALSE	NA
746905271885251e3	2428536	2016-06-26T03:17:48Z	Venezuela	043383f8b2b79918	1403	por que todo el mundo se sorprende cuando le	1	elmundo_3sg_pos	FALSE	NA
746906451491316e3	2432116	2016-06-26T03:22:29Z	Bogotá, D.C.	0161be1b3f98d6c3	1404	todo el mundo la esta mirando a	0	FALSE	FALSE	NA
746906558957781e3	2432437	2016-06-26T03:22:55Z	Neuquén	00da7cec74df27ff	1405	hoy en dia todo el mundo se pelea por twitter	0	FALSE	FALSE	NA
746907810244362e3	2436080	2016-06-26T03:27:53Z	Bayamón	ac6fea0297ea027f	1406	todo el mundo hablando del juego	0	FALSE	FALSE	NA
746907846428754e3	2436177	2016-06-26T03:28:02Z	San Vicente	01c0a65e1a84b613	1407	por que todo el mundo es amigo de lara	0	FALSE	FALSE	NA
7.4690810635400806e+17	2436950	2016-06-26T03:29:04Z	Panamá	9d8ae4b0fac2036a	1408	ahora todo el mundo está enamorado y hace	1	elmundo_3sg_pos	FALSE	NA
746908727131808e3	2438810	2016-06-26T03:31:32Z	Morelia	f6b87aec17cb031d	1409	ella le gusta todo el mundo	0	FALSE	FALSE	NA
746909203067978e3	2440185	2016-06-26T03:33:25Z	Montevideo	01a9dbb9232f0fac	1410	o me habla todo el mundo	1	elmundo_3sg_ant	FALSE	NA
7.4690945514565606e+17	2440895	2016-06-26T03:34:25Z	Neuquén	00da7cec74df27ff	1411	como se caga todo el mundo jajaj lo de siempre	0	FALSE	FALSE	NA
746910360096092e3	2443685	2016-06-26T03:38:01Z	Santa Fé	01b40b49265b126c	1412	todo el mundo	0	FALSE	FALSE	NA
746911142937764e3	2445948	2016-06-26T03:41:08Z	Neiva	002129bd2622e876	1413	a la mierda todo el mundo	0	FALSE	FALSE	NA
746911751464227e3	2447696	2016-06-26T03:43:33Z	La Plata	0177894212b08f73	1414	todo el mundo me esta mandando snapchat	0	FALSE	FALSE	NA
74692805553338e4	2454268	2016-06-26T04:48:20Z	San Miguel	0101525d656f78f9	1415	todo el mundo se va a ver	1	elmundo_3sg_pos	FALSE	NA
746928265504363e3	2454716	2016-06-26T04:49:10Z	Córdoba	00f84d414936f28e	1416	todo el mundo lo quiere pero es	1	elmundo_3sg_pos	FALSE	NA
746928555553088e3	2455381	2016-06-26T04:50:19Z	Mérida	01cb69a764a68d10	1417	todo el mundo bailando y yo aquí	0	FALSE	FALSE	NA
746929987207442e3	2458598	2016-06-26T04:56:00Z	Mérida	01cb69a764a68d10	1418	sentada mirando como todo el mundo baila	0	FALSE	FALSE	NA
746930379714597e3	2459486	2016-06-26T04:57:34Z	Esmeraldas	0077d2b864743a86	1419	hoy todo el mundo enfiestado	0	FALSE	FALSE	NA
746932718768898e3	2464786	2016-06-26T05:06:52Z	Madrid	206c436ce43a43a3	1420	todo el mundo arriba	0	FALSE	FALSE	NA
746933227282043e3	2465898	2016-06-26T05:08:53Z	Álvaro Obregón	90a5d505052f7bae	1421	me cae mal todo el mundo menos quien debe	0	FALSE	FALSE	NA
746933544698556e3	2466558	2016-06-26T05:10:09Z	Álvaro Obregón	90a5d505052f7bae	1422	me cae mal todo el mundo pero quien más debería	0	FALSE	FALSE	NA
746933858579415e3	2467254	2016-06-26T05:11:23Z	Barranquilla	0105a80417c159b4	1423	todo el mundo es más rápido que	0	FALSE	FALSE	NA
746934074867089e3	2467736	2016-06-26T05:12:15Z	San Juan	547fe91108bd744c	1424	todo el mundo procupandose para donde janguiar	0	FALSE	FALSE	NA
746934074867089e3	2467736	2016-06-26T05:12:15Z	San Juan	547fe91108bd744c	1424	todo el mundo procupandose para donde janguiar	0	FALSE	FALSE	NA
746935092715618e3	2469934	2016-06-26T05:16:18Z	Rawson	01b8de1a62dbb551	1425	todo el mundo iba a tener algo	1	elmundo_3sg_pos	FALSE	NA
746935289726271e3	2470335	2016-06-26T05:17:05Z	Berazategui	0032baff35718ca4	1426	todo el mundo sabee que estoy rre	1	elmundo_3sg_pos	FALSE	NA
746936171180265e3	2472109	2016-06-26T05:20:35Z	Barranquilla	0105a80417c159b4	1427	bueno y todo el mundo de fiesta aquí	0	FALSE	FALSE	NA
746939024305164e3	2477607	2016-06-26T05:31:55Z	Panamá	9d8ae4b0fac2036a	1428	y creo que todo el mundo es especial a su	0	FALSE	FALSE	NA
746940593620816e3	2480542	2016-06-26T05:38:09Z	Montevideo	01a9dbb9232f0fac	1429	madrugada y esta todo el mundo afuera	0	FALSE	FALSE	NA
746942483112821e3	2484020	2016-06-26T05:45:40Z	Montevideo	01a9dbb9232f0fac	1430	todo el mundo https	0	FALSE	FALSE	NA
746943584755139e3	2485982	2016-06-26T05:50:02Z	Córdoba	00f84d414936f28e	1431	todo el mundo en la plaza y	0	FALSE	FALSE	NA
74694366909832e4	2486137	2016-06-26T05:50:22Z	San Jose	00deb766245f441c	1432	todo el mundo tiene q creer en	1	elmundo_3sg_pos	FALSE	NA
746943905447445e3	2486557	2016-06-26T05:51:19Z	Concordia	00ae0df24e0f83c2	1433	todo el mundo sabía menos yo	1	elmundo_3sg_pos	FALSE	NA
746945247637291e3	2488726	2016-06-26T05:56:39Z	Santiago del Estero	017d4fef075a2cf1	1434	todo el mundo salieron jajajaj con que	1	elmundo_3pl_pos	FALSE	elmundo_3pl_pos
746946409061061e3	2490629	2016-06-26T06:01:16Z	Valladolid	2afe3164f39d1b83	1435	excelencias ha cantado todo el mundo esté a la altura	0	FALSE	FALSE	NA
74694885497786e4	2494368	2016-06-26T06:10:59Z	Floridablanca	00cc64bf0c951160	1436	pide un favor todo el mundo tiene que decirle que	0	FALSE	FALSE	NA
746949594676859e3	2495478	2016-06-26T06:13:55Z	Bahía Blanca	00f6b5cf7c1767b1	1437	se las sabe todo el mundo	1	elmundo_3sg_ant	FALSE	NA
746952865072112e3	2500154	2016-06-26T06:26:55Z	Portugués	ecd6bcb3ce2fc838	1438	todo el mundo lo tiene y	1	elmundo_3sg_pos	FALSE	NA
746952976493855e3	2500307	2016-06-26T06:27:21Z	Belén de Escobar	003360dc7574e183	1439	todo el mundo salió y yo tipo	1	elmundo_3sg_pos	FALSE	NA
74695318185542e4	2500609	2016-06-26T06:28:10Z	Hospitalet de Llobregat	1aca5ffbc553e95b	1440	porque todo el mundo tiene que irse	1	elmundo_3sg_pos	FALSE	NA
746954424078078e3	2502248	2016-06-26T06:33:07Z	Juana Díaz	357ae2427e7cc53b	1441	terminas sabiendo que todo el mundo solo te busca por	0	FALSE	FALSE	NA
74695553928491e4	2503716	2016-06-26T06:37:32Z	Bogotá, D.C.	0161be1b3f98d6c3	1442	edad yo que todo el mundo	0	FALSE	FALSE	NA
746956023911453e3	2504337	2016-06-26T06:39:28Z	Juana Díaz	357ae2427e7cc53b	1443	tú no eres todo el mundo	0	FALSE	FALSE	NA
746957196320186e3	2505876	2016-06-26T06:44:08Z	Los Llanos de Aridane	449c41a01ecef671	1444	todo el mundo arriba	0	FALSE	FALSE	NA
746958036690928e3	2506918	2016-06-26T06:47:28Z	La Plata	0177894212b08f73	1445	total todo el mundo siempre va a criticar	0	FALSE	FALSE	NA
746963610707067e3	2513507	2016-06-26T07:09:37Z	Tres Arroyos	00eae3fa591bc69e	1446	que no tiene todo el mundo	1	elmundo_3sg_ant	FALSE	NA
746966228518969e3	2516446	2016-06-26T07:20:01Z	Ciudad del Libertador General San Martín	004b853c78703c20	1447	la quiere chamuyar todo el mundo	1	elmundo_3sg_perif	FALSE	NA
746966703599419e3	2516940	2016-06-26T07:21:54Z	Murcia	cbdb0e7018443220	1448	todo el mundo a votar por un	0	FALSE	FALSE	NA
746967172539286e3	2517431	2016-06-26T07:23:46Z	Monterrey	b19e24ce42ccd6aa	1449	abajo y estamo todo el mundo aqui	0	FALSE	FALSE	NA
746967737558262e3	2517963	2016-06-26T07:26:01Z	Cudillero	9acf169f0e992f42	1450	si crees que todo el mundo tiene que	0	FALSE	FALSE	NA
746969731719062e3	2520039	2016-06-26T07:33:56Z	Elche	3178a2f5b3c63ea4	1451	todo el mundo twiteando con nuestro hastag	0	FALSE	FALSE	NA
74696981798758e4	2520113	2016-06-26T07:34:17Z	Las Palmas de Gran Canaria	00ab08eef1b62e92	1452	y a votar todo el mundo que si no se	0	FALSE	FALSE	NA
746970673743004e3	2520969	2016-06-26T07:37:41Z	Barranquilla	0105a80417c159b4	1453	jajajjajajajaja mka todo el mundo soyao escribiendome que si	0	FALSE	FALSE	NA
746972291079279e3	2522676	2016-06-26T07:44:06Z	Mérida	015e5397777769a2	1454	todo el mundo la reconoce oki https	1	elmundo_3sg_pos	FALSE	NA
746972423162049e3	2522834	2016-06-26T07:44:38Z	Sevilla	8c86b8b4cb716103	1455	todo el mundo en la playa o	0	FALSE	FALSE	NA
746974162623865e3	2524606	2016-06-26T07:51:33Z	Carolina	862fdecf3a49a2c9	1456	todo el mundo durmiendo y yo no	0	FALSE	FALSE	NA
746976338830033e3	2526700	2016-06-26T08:00:11Z	Málaga	507a015cba6ef518	1457	supongo que todo el mundo ha tenido tiempo para	0	FALSE	FALSE	NA
746980504595903e3	2530661	2016-06-26T08:16:45Z	Guatemala	13d479b108707983	1458	todo el mundo de fiesta y yo	0	FALSE	FALSE	NA
746980612737802e3	2530767	2016-06-26T08:17:10Z	Barcelona	1a27537478dd8e38	1459	de la playa todo el mundo a votar que nadie	0	FALSE	FALSE	NA
746981076363526e3	2531228	2016-06-26T08:19:01Z	Merlo	0134e9670afa8f32	1460	en pedo y todo el mundo es mi mejor amigo	0	FALSE	FALSE	NA
746981249416372e3	2531389	2016-06-26T08:19:42Z	Badajoz	74726fb3c92d7037	1461	eso lo sabe todo el mundo	1	elmundo_3sg_ant	FALSE	NA
746981583203242e3	2531710	2016-06-26T08:21:02Z	Terrades	54b6b1ed728c6f75	1462	todo el mundo se fue de fiesta	0	FALSE	FALSE	NA
746981710370378e3	2531815	2016-06-26T08:21:32Z	Bogotá, D.C.	0161be1b3f98d6c3	1463	me gusta y todo el mundo se entere	0	FALSE	FALSE	NA
746982647361114e3	2532636	2016-06-26T08:25:16Z	Madrid	206c436ce43a43a3	1464	todo el mundo a votar	0	FALSE	FALSE	NA
746983947704238e3	2533827	2016-06-26T08:30:26Z	Guadalupe	705b47c9870b3bd0	1465	si todo el mundo la aplicará terminaríamos ciegos	1	elmundo_3sg_pos	FALSE	NA
746985162764919e3	2534875	2016-06-26T08:35:15Z	Palma	6c1be133511970bc	1466	como todo el mundo sabe	1	elmundo_3sg_pos	FALSE	NA
746986610877661e3	2536181	2016-06-26T08:41:01Z	Massalavés	6085b072598949ff	1467	a votar todo el mundo coño	0	FALSE	FALSE	NA
746986710823735e3	2536290	2016-06-26T08:41:24Z	Alcorcón	dbf989427f114112	1468	todo el mundo a votaaar a votar	0	FALSE	FALSE	NA
746987585352925e3	2537103	2016-06-26T08:44:53Z	Alberic	f056e9b60ac7eec4	1469	a votar todo el mundo coño	0	FALSE	FALSE	NA
746988525627793e3	2537963	2016-06-26T08:48:37Z	Valladolid	2afe3164f39d1b83	1470	que todo el mundo que vaya allí te	0	FALSE	FALSE	NA
746989253737886e3	2538583	2016-06-26T08:51:31Z	Sevilla	8c86b8b4cb716103	1471	hoy todo el mundo a botar	0	FALSE	FALSE	NA
746989490363834e3	2538813	2016-06-26T08:52:27Z	Valladolid	2afe3164f39d1b83	1472	a mi alrededor todo el mundo ha abandonado al psoe	0	FALSE	FALSE	NA
746991101261779e3	2540308	2016-06-26T08:58:51Z	Calvià	78242e6887d96c18	1473	según que leyes todo el mundo es más abierto hoy	0	FALSE	FALSE	NA
746991800246805e3	2540959	2016-06-26T09:01:38Z	Bogotá, D.C.	0161be1b3f98d6c3	1474	y todo el mundo quedará ciego	1	elmundo_3sg_pos	FALSE	NA
746995723439383e3	2544550	2016-06-26T09:17:13Z	Neuquén	00da7cec74df27ff	1475	áfrica o mejor todo el mundo	0	FALSE	FALSE	NA
746996362907099e3	2545129	2016-06-26T09:19:46Z	Puertollano	8846a25f295ebcd3	1476	todo el mundo a las urnas	0	FALSE	FALSE	NA
746998085268677e3	2546774	2016-06-26T09:26:36Z	Rosario	0079bbc151fa56d2	1477	opinar puede todo el mundo hacerlo	1	elmundo_3sg_ant	FALSE	NA
746998085268677e3	2546774	2016-06-26T09:26:36Z	Rosario	0079bbc151fa56d2	1477	opinar puede todo el mundo hacerlo	1	elmundo_3sg_ant	FALSE	NA
746999677074149e3	2548328	2016-06-26T09:32:56Z	Logroño	342f9faf7392d4ce	1478	que veo que todo el mundo critica al pp y	0	FALSE	FALSE	NA
746999903470166e3	2548515	2016-06-26T09:33:50Z	Vigo	0df6ac4d361d4e0e	1479	ahora mismo está todo el mundo saliendo de misa	1	elmundo_3sg_ant	FALSE	NA
737584513518211e3	2555165	2016-05-31T10:00:26Z	Floridablanca	00cc64bf0c951160	1480	mientras todo el mundo está en vacaciones y	1	elmundo_3sg_pos	FALSE	NA
737585566900879e3	2556188	2016-05-31T10:04:37Z	Villarrobledo	9f43e150310c4c48	1481	el ratón y todo el mundo	0	FALSE	FALSE	NA
737590264320037e3	2561332	2016-05-31T10:23:17Z	Sevilla	8c86b8b4cb716103	1482	como todo el mundo	0	FALSE	FALSE	NA
737591542550929e3	2562660	2016-05-31T10:28:22Z	Venezuela	043383f8b2b79918	1483	como no existe todo el mundo hace lo que le	1	elmundo_3sg_ant	FALSE	NA
737591648293523e3	2562773	2016-05-31T10:28:47Z	Luján	0162954011ffbde8	1484	lo puede decir todo el mundo	1	elmundo_3sg_perif	FALSE	NA
737591888656532e3	2563053	2016-05-31T10:29:44Z	Punto Fijo	00de1fcc6d582e3c	1485	al party y todo el mundo se pregunta qué pasa	0	FALSE	FALSE	NA
737592828339978e3	2564009	2016-05-31T10:33:28Z	Montevideo	01a9dbb9232f0fac	1486	llegar antes que todo el mundo a la facuu	0	FALSE	FALSE	NA
7.3759385234994406e+17	2565066	2016-05-31T10:37:32Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1487	todo el mundo llega tarde	1	elmundo_3sg_pos	FALSE	NA
737596302217773e3	2567777	2016-05-31T10:47:16Z	Ibagué	00fe503e330c0489	1488	para que todo el mundo pueda tocarlo	1	elmundo_3sg_pos	FALSE	NA
737596490965606e3	2567977	2016-05-31T10:48:01Z	Sevilla	8c86b8b4cb716103	1489	adrielrojo todo el mundo es inocente hasta que	1	elmundo_3sg_ant	FALSE	NA
737597752264139e3	2569358	2016-05-31T10:53:02Z	Sevilla	8c86b8b4cb716103	1490	todo el mundo pendiente de	0	FALSE	FALSE	NA
737599754868118e3	2571723	2016-05-31T11:01:00Z	Logroño	342f9faf7392d4ce	1491	todo el mundo cuando se depila https	0	FALSE	FALSE	NA
737600400228942e3	2572447	2016-05-31T11:03:34Z	Maracaibo	01be351754bcbe13	1492	tlnovelastv todo el mundo sabe quien es delia	1	elmundo_3sg_pos	FALSE	NA
737600655947268e3	2572737	2016-05-31T11:04:34Z	Barcelona	1a27537478dd8e38	1493	y todo el mundo carraspea mirándome	0	FALSE	FALSE	NA
737601281666122e3	2573481	2016-05-31T11:07:04Z	Santiago de Compostela	1115004c3fafaf8a	1494	pensé que todo el mundo lo decía así	1	elmundo_3sg_pos	FALSE	NA
7.3760154913264794e+17	2573846	2016-05-31T11:08:07Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1495	todo el mundo habla de que llegan	1	elmundo_3sg_pos	FALSE	NA
737603935423189e3	2576900	2016-05-31T11:17:36Z	O Carballiño	1cbd42cdf960d6a8	1496	todo el mundo sabe que es el	1	elmundo_3sg_pos	FALSE	NA
737604225400639e3	2577292	2016-05-31T11:18:46Z	Montevideo	01a9dbb9232f0fac	1497	todo el mundo dice	1	elmundo_3sg_pos	FALSE	NA
737605534262518e3	2578949	2016-05-31T11:23:58Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	1498	ahora todo el mundo es de los wariors	0	FALSE	FALSE	NA
737607395724034e3	2581490	2016-05-31T11:31:21Z	Calpe	b5014b0a70dd1cc2	1499	todo el mundo compartiendo por facebook la	0	FALSE	FALSE	NA
737607447792099e3	2581557	2016-05-31T11:31:34Z	Albacete	56933d34eb0f964a	1500	como ahora todo el mundo habla de eso jajajajaja	1	elmundo_3sg_pos	FALSE	NA
737607615287415e3	2581791	2016-05-31T11:32:14Z	Salamanca	37e754d0754260ac	1501	martagmss últimamente todo el mundo me parece a mi	1	elmundo_3sg_pos	FALSE	NA
737610665666318e3	2586190	2016-05-31T11:44:21Z	Talagante	00523a5c2c613234	1502	conelmazodando todo el mundo está alerta x la	1	elmundo_3sg_pos	FALSE	NA
737611159335932e3	2586889	2016-05-31T11:46:19Z	Sada	ef551dd2ca289ef5	1503	todo el mundo tiene derecho a un	1	elmundo_3sg_pos	FALSE	NA
737611560361681e3	2587519	2016-05-31T11:47:54Z	Córdoba	00f84d414936f28e	1504	se da vuelta todo el mundo	0	FALSE	FALSE	NA
73761372391791e4	2590815	2016-05-31T11:56:30Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1505	la calle y todo el mundo tose tengo ganas de	0	FALSE	FALSE	NA
737614672363323e3	2592310	2016-05-31T12:00:16Z	Venezuela	043383f8b2b79918	1506	no todo el mundo se sienta en mi	1	elmundo_3sg_pos	FALSE	NA
737617037124469e3	2595944	2016-05-31T12:09:40Z	Aldaia	88ddc188e296013a	1507	todo el mundo va a ir a	1	elmundo_3sg_pos	FALSE	NA
737617150576235e3	2596137	2016-05-31T12:10:07Z	Chajarí	119603033586271	1508	que todo el mundo cabe en el teléfono	1	elmundo_3sg_pos	FALSE	NA
737618020353204e3	2597540	2016-05-31T12:13:34Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1509	porque todo el mundo me pregunta si me	0	FALSE	FALSE	NA
737618223340749e3	2597856	2016-05-31T12:14:23Z	Concepción	0150459b5095a59f	1510	único lugar donde todo el mundo debe poder hablar	0	FALSE	FALSE	NA
737618564178268e3	2598441	2016-05-31T12:15:44Z	Concepción	0150459b5095a59f	1511	idea de que todo el mundo debe estar de acuerdo	0	FALSE	FALSE	NA
737618633656934e3	2598565	2016-05-31T12:16:01Z	Vigo	0df6ac4d361d4e0e	1512	todo el mundo es inocente hasta que	0	FALSE	FALSE	NA
737619210424066e3	2599552	2016-05-31T12:18:18Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	1513	todo el mundo esta pendiente	0	FALSE	FALSE	NA
737619842606334e3	2600619	2016-05-31T12:20:49Z	Bogotá, D.C.	0161be1b3f98d6c3	1514	todo el mundo preocupado por los chiros	0	FALSE	FALSE	NA
737620592275251e3	2601901	2016-05-31T12:23:48Z	Ávila	80e7db36670c9975	1515	subnormal lo sabe todo el mundo	1	elmundo_3sg_ant	FALSE	NA
737620965228614e3	2602527	2016-05-31T12:25:17Z	Navarro	e4a09b8fd61a9cc5	1516	todo el mundo se equivoca	1	elmundo_3sg_pos	FALSE	NA
737621606357312e3	2603626	2016-05-31T12:27:49Z	Pozuelo de Alarcón	1de706402a7f328e	1517	a mi todo el mundo me rebota y me	0	FALSE	FALSE	NA
737623765408879e3	2607499	2016-05-31T12:36:24Z	Montevideo	01a9dbb9232f0fac	1518	todo el mundo habla de eso y	1	elmundo_3sg_pos	FALSE	NA
737625703663821e3	2611095	2016-05-31T12:44:06Z	Chacao	015cbec154ca1c9c	1519	y no todo el mundo es artista	0	FALSE	FALSE	NA
73762571367986e4	2611128	2016-05-31T12:44:09Z	San Cristóbal	01a73d6169f504ac	1520	lo que ya todo el mundo sabe	0	FALSE	FALSE	NA
737625924527481e3	2611487	2016-05-31T12:44:59Z	Valencia	071a52d3a927a1b8	1521	todo el mundo a decir	0	FALSE	FALSE	NA
737627005554811e3	2613546	2016-05-31T12:49:17Z	Marbella	db3ae73fb88e93d8	1522	todo el mundo hoy: pedro que borde	0	FALSE	FALSE	NA
737627414222623e3	2614330	2016-05-31T12:50:54Z	Burriana	dd396b3b6eeec796	1523	todo el mundo me ha dicho que	0	FALSE	FALSE	NA
737627427287925e3	2614352	2016-05-31T12:50:57Z	Parres	6c58246013d75957	1524	me quiere todo el mundo	1	elmundo_3sg_ant	FALSE	NA
7.3762766523495194e+17	2614811	2016-05-31T12:51:54Z	Madrid	ea520f3528c9b3e4	1525	a carvajal casi todo el mundo que vive en españa	0	FALSE	FALSE	NA
737628591639298e3	2616582	2016-05-31T12:55:35Z	Berazategui	0032baff35718ca4	1526	ayer todo el mundo criticando	0	FALSE	FALSE	NA
737629025376539e3	2617415	2016-05-31T12:57:18Z	Badalona	59d08c41f3229755	1527	porque todo el mundo ha acabado ya los	0	FALSE	FALSE	NA
737630082823381e3	2619431	2016-05-31T13:01:30Z	Coyoacán	609d1bbc180f1434	1528	todo el mundo tiene un amor que	1	elmundo_3sg_pos	FALSE	NA
7.3763199219232794e+17	2623228	2016-05-31T13:09:06Z	Mar del Plata	010d7db066434a8a	1529	alto stop todo el mundo quieto	0	FALSE	FALSE	NA
737632059485618e3	2623377	2016-05-31T13:09:22Z	Constitución	01ee54ce4d13313d	1530	todo el mundo te va a lastimar	1	elmundo_3sg_pos	FALSE	NA
737633524455477e3	2626338	2016-05-31T13:15:11Z	San Miguel de Tucumán	0021712c0bd7eec1	1531	las redes y todo el mundo hablando de show match	0	FALSE	FALSE	NA
7.3763360753628006e+17	2626524	2016-05-31T13:15:31Z	Madrid	ea520f3528c9b3e4	1532	pero ahora todo el mundo tiene	1	elmundo_3sg_pos	FALSE	NA
737634608427196e3	2628662	2016-05-31T13:19:29Z	Alcobendas	9ead943d76285147	1533	pues va llegando todo el mundo	1	elmundo_3sg_perif	FALSE	NA
737635069028913e3	2629691	2016-05-31T13:21:19Z	Barcelona	1a27537478dd8e38	1534	cuánto te quiere todo el mundo	1	elmundo_3sg_ant	FALSE	NA
73763613549362e4	2632119	2016-05-31T13:25:33Z	Sevilla	8c86b8b4cb716103	1535	todo el mundo da por héroes a	1	elmundo_3sg_pos	FALSE	NA
737636172072165e3	2632208	2016-05-31T13:25:42Z	Merlo	0134e9670afa8f32	1536	todo el mundo te va a lastimar	1	elmundo_3sg_pos	FALSE	NA
737637320921342e3	2634764	2016-05-31T13:30:16Z	Teulada	7dec196ea1bf056a	1537	que me mira todo el mundo	0	FALSE	FALSE	NA
73763785960002e4	2635992	2016-05-31T13:32:25Z	Saragossa	3afc29d1fe76301f	1538	aquí os conocéis todo el mundo	1	elmundo_2pl_ant	FALSE	elmundo_2pl_ant
737639706079306e3	2640136	2016-05-31T13:39:45Z	Los Polvorines	00b19b974fd465ae	1539	ya la vieron todo el mundo	1	elmundo_3pl_ant	FALSE	elmundo_3pl_ant
